time	V(n002)	V(n003)
7.763957766207623e-02	1.598798e+01	4.720472e+00
7.783489016207623e-02	1.563453e+01	4.718756e+00
7.803020266207623e-02	1.529045e+01	4.717036e+00
7.822551516207624e-02	1.495546e+01	4.715312e+00
7.842082766207624e-02	1.462934e+01	4.713583e+00
7.861614016207624e-02	1.431185e+01	4.711847e+00
7.881145266207625e-02	1.400276e+01	4.710106e+00
7.900676516207625e-02	1.370184e+01	4.708358e+00
7.920207766207625e-02	1.340888e+01	4.706602e+00
7.939739016207625e-02	1.312367e+01	4.704839e+00
7.959270266207626e-02	1.284600e+01	4.703066e+00
7.978801516207626e-02	1.257568e+01	4.701283e+00
7.998332766207626e-02	1.231250e+01	4.699490e+00
8.017864016207626e-02	1.205628e+01	4.697686e+00
8.037395266207627e-02	1.180683e+01	4.695869e+00
8.056926516207627e-02	1.156397e+01	4.694040e+00
8.076457766207627e-02	1.132753e+01	4.692197e+00
8.095989016207628e-02	1.109733e+01	4.690339e+00
8.115520266207628e-02	1.087322e+01	4.688465e+00
8.135051516207628e-02	1.065503e+01	4.686574e+00
8.154582766207628e-02	1.044259e+01	4.684666e+00
8.174114016207629e-02	1.023577e+01	4.682737e+00
8.193645266207629e-02	1.003440e+01	4.680789e+00
8.213176516207629e-02	9.838352e+00	4.678818e+00
8.232707766207630e-02	9.647474e+00	4.676823e+00
8.252239016207630e-02	9.461632e+00	4.674804e+00
8.271770266207630e-02	9.280689e+00	4.672757e+00
8.291301516207630e-02	9.104518e+00	4.670683e+00
8.310832766207631e-02	8.932991e+00	4.668578e+00
8.330364016207631e-02	8.765983e+00	4.666440e+00
8.349895266207631e-02	8.603374e+00	4.664267e+00
8.369426516207631e-02	8.445049e+00	4.662057e+00
8.388957766207632e-02	8.389784e+00	4.661264e+00
8.404908468707857e-02	8.681860e+00	4.665212e+00
8.410786637215309e-02	9.072231e+00	4.670228e+00
8.412725300075155e-02	9.295665e+00	4.672918e+00
8.414220034945634e-02	9.490663e+00	4.675118e+00
8.416061069780886e-02	9.726605e+00	4.677622e+00
8.423893779923414e-02	1.071614e+01	4.686946e+00
8.444629776639319e-02	1.327159e+01	4.705245e+00
8.464161026639319e-02	1.560057e+01	4.718142e+00
8.483692276639319e-02	1.784737e+01	4.728526e+00
8.503223526639320e-02	1.999312e+01	4.736980e+00
8.522754776639320e-02	2.202618e+01	4.744084e+00
8.542286026639320e-02	2.393556e+01	4.750146e+00
8.561817276639321e-02	2.571095e+01	4.755355e+00
8.581348526639321e-02	2.734275e+01	4.759840e+00
8.600879776639321e-02	2.882217e+01	4.763691e+00
8.620411026639321e-02	3.014124e+01	4.766973e+00
8.639942276639322e-02	3.129290e+01	4.769736e+00
8.659473526639322e-02	3.227098e+01	4.772012e+00
8.679004776639322e-02	3.307031e+01	4.773829e+00
8.698536026639322e-02	3.368673e+01	4.775204e+00
8.718067276639323e-02	3.411713e+01	4.776151e+00
8.737598526639323e-02	3.435953e+01	4.776680e+00
8.757129776639323e-02	3.441320e+01	4.776797e+00
8.776661026639324e-02	3.427886e+01	4.776505e+00
8.796192276639324e-02	3.395956e+01	4.775805e+00
8.815723526639324e-02	3.346371e+01	4.774708e+00
8.835254776639324e-02	3.281738e+01	4.773257e+00
8.854786026639325e-02	3.207667e+01	4.771567e+00
8.874317276639325e-02	3.130743e+01	4.769777e+00
8.893848526639325e-02	3.054859e+01	4.767973e+00
8.913379776639326e-02	2.980947e+01	4.766178e+00
8.932911026639326e-02	2.908993e+01	4.764392e+00
8.952442276639326e-02	2.838947e+01	4.762614e+00
8.971973526639326e-02	2.770756e+01	4.760844e+00
8.991504776639327e-02	2.704372e+01	4.759082e+00
9.011036026639327e-02	2.639748e+01	4.757326e+00
9.030567276639327e-02	2.576835e+01	4.755578e+00
9.050098526639327e-02	2.515590e+01	4.753835e+00
9.069629776639328e-02	2.455967e+01	4.752098e+00
9.089161026639328e-02	2.397924e+01	4.750366e+00
9.108692276639328e-02	2.341418e+01	4.748640e+00
9.128223526639329e-02	2.286409e+01	4.746917e+00
9.147754776639329e-02	2.232858e+01	4.745198e+00
9.167286026639329e-02	2.180725e+01	4.743484e+00
9.186817276639329e-02	2.129973e+01	4.741772e+00
9.206348526639330e-02	2.080565e+01	4.740062e+00
9.225879776639330e-02	2.032465e+01	4.738355e+00
9.245411026639330e-02	1.985640e+01	4.736650e+00
9.264942276639331e-02	1.940055e+01	4.734945e+00
9.284473526639331e-02	1.895676e+01	4.733242e+00
9.304004776639331e-02	1.852473e+01	4.731539e+00
9.323536026639331e-02	1.810414e+01	4.729836e+00
9.343067276639332e-02	1.769468e+01	4.728132e+00
9.362598526639332e-02	1.729606e+01	4.726427e+00
9.382129776639332e-02	1.690800e+01	4.724720e+00
9.401661026639332e-02	1.653020e+01	4.723012e+00
9.421192276639333e-02	1.616241e+01	4.721301e+00
9.440723526639333e-02	1.580435e+01	4.719587e+00
9.460254776639333e-02	1.545577e+01	4.717869e+00
9.479786026639334e-02	1.511641e+01	4.716147e+00
9.499317276639334e-02	1.478603e+01	4.714420e+00
9.518848526639334e-02	1.446440e+01	4.712687e+00
9.538379776639334e-02	1.415127e+01	4.710949e+00
9.557911026639335e-02	1.384642e+01	4.709205e+00
9.577442276639335e-02	1.354964e+01	4.707453e+00
9.596973526639335e-02	1.326071e+01	4.705693e+00
9.616504776639336e-02	1.297942e+01	4.703924e+00
9.636036026639336e-02	1.270556e+01	4.702147e+00
9.655567276639336e-02	1.243895e+01	4.700359e+00
9.675098526639336e-02	1.217939e+01	4.698560e+00
9.694629776639337e-02	1.192668e+01	4.696750e+00
9.714161026639337e-02	1.168066e+01	4.694927e+00
9.733692276639337e-02	1.144113e+01	4.693090e+00
9.753223526639337e-02	1.120794e+01	4.691240e+00
9.772754776639338e-02	1.098090e+01	4.689374e+00
9.792286026639338e-02	1.075986e+01	4.687491e+00
9.811817276639338e-02	1.054466e+01	4.685592e+00
9.831348526639339e-02	1.033514e+01	4.683672e+00
9.850879776639339e-02	1.013115e+01	4.681734e+00
9.870411026639339e-02	9.932550e+00	4.679774e+00
9.889942276639339e-02	9.739187e+00	4.677791e+00
9.909473526639340e-02	9.550924e+00	4.675784e+00
9.929004776639340e-02	9.367628e+00	4.673751e+00
9.948536026639340e-02	9.189165e+00	4.671690e+00
9.968067276639341e-02	9.015407e+00	4.669600e+00
9.987598526639341e-02	8.846228e+00	4.667479e+00
1.000712977663934e-01	8.681506e+00	4.665323e+00
1.002666102663934e-01	8.521123e+00	4.663131e+00
1.004619227663934e-01	8.365009e+00	4.660902e+00
1.006572352663934e-01	8.284582e+00	4.659727e+00
1.007078887274070e-01	8.427641e+00	4.661757e+00
1.007475351902536e-01	8.743596e+00	4.666105e+00
1.007646517623036e-01	8.938229e+00	4.668629e+00
1.007820483802316e-01	9.156646e+00	4.671291e+00
1.008006769647755e-01	9.392200e+00	4.673982e+00
1.009017712840544e-01	1.066690e+01	4.686358e+00
1.011928155230750e-01	1.422998e+01	4.710788e+00
1.013881280230750e-01	1.653059e+01	4.722720e+00
1.015834405230750e-01	1.873752e+01	4.732183e+00
1.017787530230750e-01	2.083856e+01	4.740025e+00
1.019740655230750e-01	2.282235e+01	4.746675e+00
1.021693780230750e-01	2.467816e+01	4.752370e+00
1.023646905230750e-01	2.639596e+01	4.757270e+00
1.025600030230750e-01	2.796648e+01	4.761487e+00
1.027553155230750e-01	2.938126e+01	4.765099e+00
1.029506280230750e-01	3.063269e+01	4.768164e+00
1.031459405230750e-01	3.171407e+01	4.770723e+00
1.033412530230750e-01	3.261964e+01	4.772809e+00
1.035365655230750e-01	3.334463e+01	4.774443e+00
1.037318780230750e-01	3.388531e+01	4.775642e+00
1.039271905230750e-01	3.423902e+01	4.776418e+00
1.041225030230750e-01	3.440427e+01	4.776778e+00
1.043178155230750e-01	3.438089e+01	4.776727e+00
1.045131280230750e-01	3.417043e+01	4.776267e+00
1.047084405230750e-01	3.377742e+01	4.775403e+00
1.049037530230750e-01	3.321519e+01	4.774153e+00
1.050990655230750e-01	3.252161e+01	4.772586e+00
1.052943780230750e-01	3.176142e+01	4.770839e+00
1.054611377568214e-01	3.110440e+01	4.769301e+00
1.056261477560294e-01	3.046684e+01	4.767778e+00
1.058214602560294e-01	2.973066e+01	4.765985e+00
1.060167727560294e-01	2.901321e+01	4.764199e+00
1.062120852560294e-01	2.831478e+01	4.762422e+00
1.064073977560294e-01	2.763485e+01	4.760653e+00
1.066027102560294e-01	2.697294e+01	4.758892e+00
1.067980227560294e-01	2.632857e+01	4.757137e+00
1.069933352560294e-01	2.570127e+01	4.755389e+00
1.071886477560294e-01	2.509059e+01	4.753647e+00
1.073839602560294e-01	2.449609e+01	4.751910e+00
1.075792727560294e-01	2.391735e+01	4.750179e+00
1.077745852560294e-01	2.335393e+01	4.748453e+00
1.079698977560294e-01	2.280544e+01	4.746731e+00
1.081652102560294e-01	2.227148e+01	4.745013e+00
1.083605227560294e-01	2.175166e+01	4.743298e+00
1.085558352560294e-01	2.124561e+01	4.741587e+00
1.087511477560294e-01	2.075296e+01	4.739877e+00
1.089464602560294e-01	2.027337e+01	4.738170e+00
1.091417727560294e-01	1.980647e+01	4.736465e+00
1.093370852560294e-01	1.935194e+01	4.734761e+00
1.095323977560294e-01	1.890944e+01	4.733057e+00
1.097277102560294e-01	1.847866e+01	4.731355e+00
1.099230227560294e-01	1.805929e+01	4.729651e+00
1.101183352560294e-01	1.765102e+01	4.727947e+00
1.103136477560294e-01	1.725356e+01	4.726243e+00
1.105089602560294e-01	1.686662e+01	4.724536e+00
1.107042727560294e-01	1.648992e+01	4.722827e+00
1.108995852560294e-01	1.612319e+01	4.721116e+00
1.110948977560294e-01	1.576617e+01	4.719401e+00
1.112902102560294e-01	1.541860e+01	4.717683e+00
1.114855227560295e-01	1.508022e+01	4.715960e+00
1.116808352560295e-01	1.475080e+01	4.714232e+00
1.118761477560295e-01	1.443010e+01	4.712500e+00
1.120714602560295e-01	1.411788e+01	4.710761e+00
1.122667727560295e-01	1.381392e+01	4.709015e+00
1.124620852560295e-01	1.351799e+01	4.707263e+00
1.126573977560295e-01	1.322990e+01	4.705502e+00
1.128527102560295e-01	1.294942e+01	4.703732e+00
1.130480227560295e-01	1.267636e+01	4.701953e+00
1.132433352560295e-01	1.241052e+01	4.700165e+00
1.134386477560295e-01	1.215171e+01	4.698365e+00
1.136339602560295e-01	1.189973e+01	4.696553e+00
1.138292727560295e-01	1.165442e+01	4.694729e+00
1.140245852560295e-01	1.141559e+01	4.692891e+00
1.142198977560295e-01	1.118307e+01	4.691039e+00
1.144152102560295e-01	1.095669e+01	4.689171e+00
1.146105227560295e-01	1.073629e+01	4.687286e+00
1.148058352560295e-01	1.052171e+01	4.685385e+00
1.150011477560295e-01	1.031280e+01	4.683464e+00
1.151964602560295e-01	1.010940e+01	4.681523e+00
1.153917727560295e-01	9.911372e+00	4.679561e+00
1.155870852560295e-01	9.718567e+00	4.677575e+00
1.157823977560295e-01	9.530849e+00	4.675565e+00
1.159777102560295e-01	9.348082e+00	4.673529e+00
1.161730227560295e-01	9.170134e+00	4.671465e+00
1.163683352560295e-01	8.996878e+00	4.669372e+00
1.165636477560295e-01	8.828187e+00	4.667247e+00
1.167589602560295e-01	8.663940e+00	4.665088e+00
1.169542727560295e-01	8.504020e+00	4.662892e+00
1.171495852560295e-01	8.357882e+00	4.660803e+00
1.173448977560295e-01	8.362446e+00	4.660848e+00
1.173977163428617e-01	8.581289e+00	4.663917e+00
1.174209760941329e-01	8.811128e+00	4.666996e+00
1.174394999642089e-01	9.040652e+00	4.669887e+00
1.174599329133468e-01	9.298408e+00	4.672908e+00
1.174961975559633e-01	9.757265e+00	4.677827e+00
1.176444884082322e-01	1.161293e+01	4.693869e+00
1.178233897945665e-01	1.379684e+01	4.708282e+00
1.180187022945665e-01	1.611212e+01	4.720727e+00
1.182140147945665e-01	1.833732e+01	4.730571e+00
1.184093272945665e-01	2.045881e+01	4.738674e+00
1.186046397945665e-01	2.246509e+01	4.745524e+00
1.187999522945665e-01	2.434533e+01	4.751382e+00
1.189952647945665e-01	2.608935e+01	4.756419e+00
1.191905772945665e-01	2.768775e+01	4.760755e+00
1.193858897945665e-01	2.913190e+01	4.764474e+00
1.195812022945665e-01	3.041405e+01	4.767636e+00
1.197765147945665e-01	3.152732e+01	4.770287e+00
1.199718272945665e-01	3.246577e+01	4.772458e+00
1.201671397945665e-01	3.322444e+01	4.774174e+00
1.203624522945665e-01	3.379942e+01	4.775453e+00
1.205577647945665e-01	3.418782e+01	4.776306e+00
1.207530772945665e-01	3.438796e+01	4.776742e+00
1.209483897945665e-01	3.439938e+01	4.776767e+00
1.211437022945665e-01	3.422327e+01	4.776383e+00
1.213390147945665e-01	3.386343e+01	4.775593e+00
1.215343272945665e-01	3.333052e+01	4.774411e+00
1.217296397945665e-01	3.265687e+01	4.772894e+00
1.219249522945665e-01	3.190442e+01	4.771170e+00
1.221202647945665e-01	3.113560e+01	4.769372e+00
1.223155772945665e-01	3.038104e+01	4.767570e+00
1.225108897945665e-01	2.964636e+01	4.765777e+00
1.227062022945665e-01	2.893115e+01	4.763992e+00
1.229015147945665e-01	2.823489e+01	4.762217e+00
1.230968272945665e-01	2.755708e+01	4.760448e+00
1.232921397945665e-01	2.689723e+01	4.758687e+00
1.234874522945665e-01	2.625487e+01	4.756933e+00
1.236827647945665e-01	2.562952e+01	4.755186e+00
1.238780772945665e-01	2.502074e+01	4.753445e+00
1.240733897945665e-01	2.442810e+01	4.751709e+00
1.242687022945665e-01	2.385115e+01	4.749979e+00
1.244640147945665e-01	2.328949e+01	4.748252e+00
1.246593272945666e-01	2.274270e+01	4.746531e+00
1.248546397945666e-01	2.221041e+01	4.744813e+00
1.250499522945666e-01	2.169220e+01	4.743099e+00
1.252452647945665e-01	2.118773e+01	4.741388e+00
1.254405772945665e-01	2.069662e+01	4.739679e+00
1.256358897945665e-01	2.021851e+01	4.737972e+00
1.258312022945665e-01	1.975307e+01	4.736267e+00
1.260265147945665e-01	1.929995e+01	4.734563e+00
1.262218272945665e-01	1.885883e+01	4.732860e+00
1.264171397945665e-01	1.842939e+01	4.731157e+00
1.266124522945665e-01	1.801132e+01	4.729454e+00
1.268077647945665e-01	1.760432e+01	4.727749e+00
1.270030772945664e-01	1.720810e+01	4.726044e+00
1.271983897945664e-01	1.682236e+01	4.724338e+00
1.273937022945664e-01	1.644683e+01	4.722629e+00
1.275890147945664e-01	1.608125e+01	4.720917e+00
1.277843272945664e-01	1.572534e+01	4.719202e+00
1.279796397945664e-01	1.537884e+01	4.717483e+00
1.281749522945664e-01	1.504152e+01	4.715760e+00
1.283702647945664e-01	1.471312e+01	4.714032e+00
1.285655772945664e-01	1.439342e+01	4.712298e+00
1.287608897945663e-01	1.408217e+01	4.710559e+00
1.289562022945663e-01	1.377915e+01	4.708812e+00
1.291515147945663e-01	1.348415e+01	4.707059e+00
1.293468272945663e-01	1.319695e+01	4.705297e+00
1.295421397945663e-01	1.291734e+01	4.703526e+00
1.297374522945663e-01	1.264513e+01	4.701746e+00
1.299327647945663e-01	1.238011e+01	4.699956e+00
1.301280772945663e-01	1.212210e+01	4.698155e+00
1.303233897945663e-01	1.187091e+01	4.696342e+00
1.305187022945662e-01	1.162636e+01	4.694516e+00
1.307140147945662e-01	1.138827e+01	4.692677e+00
1.309093272945662e-01	1.115647e+01	4.690823e+00
1.311046397945662e-01	1.093080e+01	4.688953e+00
1.312999522945662e-01	1.071108e+01	4.687067e+00
1.314952647945662e-01	1.049717e+01	4.685163e+00
1.316905772945662e-01	1.028890e+01	4.683239e+00
1.318858897945662e-01	1.008614e+01	4.681296e+00
1.320812022945662e-01	9.888721e+00	4.679331e+00
1.322765147945661e-01	9.696513e+00	4.677343e+00
1.324718272945661e-01	9.509377e+00	4.675330e+00
1.326671397945661e-01	9.327176e+00	4.673291e+00
1.328624522945661e-01	9.149780e+00	4.671224e+00
1.330577647945661e-01	8.977059e+00	4.669127e+00
1.332530772945661e-01	8.808890e+00	4.666998e+00
1.334483897945661e-01	8.645152e+00	4.664834e+00
1.336437022945661e-01	8.485726e+00	4.662634e+00
1.338390147945661e-01	8.387897e+00	4.661280e+00
1.340343272945660e-01	8.566955e+00	4.663759e+00
1.340922255032718e-01	8.884269e+00	4.667924e+00
1.341111710186201e-01	9.093081e+00	4.670533e+00
1.341254361760584e-01	9.278447e+00	4.672725e+00
1.341433396760957e-01	9.507835e+00	4.675274e+00
1.342357420440312e-01	1.067531e+01	4.686492e+00
1.344776495395835e-01	1.364959e+01	4.707487e+00
1.346729620395835e-01	1.596754e+01	4.719986e+00
1.348682745395835e-01	1.819893e+01	4.729995e+00
1.350635870395835e-01	2.032735e+01	4.738201e+00
1.352588995395834e-01	2.234128e+01	4.745121e+00
1.354542120395834e-01	2.422984e+01	4.751036e+00
1.356495245395834e-01	2.598280e+01	4.756121e+00
1.358448370395834e-01	2.759071e+01	4.760499e+00
1.360401495395834e-01	2.904491e+01	4.764255e+00
1.362354620395834e-01	3.033756e+01	4.767451e+00
1.364307745395834e-01	3.146174e+01	4.770133e+00
1.366260870395834e-01	3.241145e+01	4.772334e+00
1.368213995395834e-01	3.318168e+01	4.774078e+00
1.370167120395833e-01	3.376842e+01	4.775384e+00
1.372120245395833e-01	3.416874e+01	4.776264e+00
1.374073370395833e-01	3.438086e+01	4.776727e+00
1.376026495395833e-01	3.440425e+01	4.776778e+00
1.377979620395833e-01	3.423999e+01	4.776420e+00
1.379932745395833e-01	3.389162e+01	4.775655e+00
1.381885870395833e-01	3.336906e+01	4.774497e+00
1.383838995395833e-01	3.270285e+01	4.772998e+00
1.385792120395833e-01	3.195339e+01	4.771283e+00
1.387745245395832e-01	3.118429e+01	4.769487e+00
1.389698370395832e-01	3.042849e+01	4.767684e+00
1.391651495395832e-01	2.969255e+01	4.765891e+00
1.393604620395832e-01	2.897611e+01	4.764106e+00
1.395557745395832e-01	2.827866e+01	4.762329e+00
1.397510870395832e-01	2.759969e+01	4.760561e+00
1.399463995395832e-01	2.693871e+01	4.758799e+00
1.401417120395832e-01	2.629525e+01	4.757045e+00
1.403370245395832e-01	2.566883e+01	4.755297e+00
1.405323370395831e-01	2.505902e+01	4.753555e+00
1.407276495395831e-01	2.446535e+01	4.751820e+00
1.409229620395831e-01	2.388742e+01	4.750089e+00
1.411182745395831e-01	2.332480e+01	4.748363e+00
1.413135870395831e-01	2.277708e+01	4.746641e+00
1.415088995395831e-01	2.224387e+01	4.744923e+00
1.417042120395831e-01	2.172478e+01	4.743208e+00
1.418995245395831e-01	2.121944e+01	4.741497e+00
1.420948370395831e-01	2.072749e+01	4.739788e+00
1.422901495395830e-01	2.024857e+01	4.738081e+00
1.424854620395830e-01	1.978233e+01	4.736376e+00
1.426807745395830e-01	1.932844e+01	4.734672e+00
1.428760870395830e-01	1.888656e+01	4.732968e+00
1.430713995395830e-01	1.845639e+01	4.731265e+00
1.432667120395830e-01	1.803760e+01	4.729562e+00
1.434620245395830e-01	1.762991e+01	4.727858e+00
1.436573370395830e-01	1.723301e+01	4.726153e+00
1.438526495395830e-01	1.684661e+01	4.724446e+00
1.440479620395829e-01	1.647044e+01	4.722737e+00
1.442432745395829e-01	1.610423e+01	4.721026e+00
1.444385870395829e-01	1.574771e+01	4.719311e+00
1.446338995395829e-01	1.540063e+01	4.717593e+00
1.448292120395829e-01	1.506273e+01	4.715870e+00
1.450245245395829e-01	1.473377e+01	4.714142e+00
1.452198370395829e-01	1.441352e+01	4.712409e+00
1.454151495395829e-01	1.410173e+01	4.710670e+00
1.456104620395829e-01	1.379820e+01	4.708924e+00
1.458057745395828e-01	1.350269e+01	4.707170e+00
1.460010870395828e-01	1.321500e+01	4.705409e+00
1.461963995395828e-01	1.293492e+01	4.703639e+00
1.463917120395828e-01	1.266224e+01	4.701860e+00
1.465870245395828e-01	1.239677e+01	4.700070e+00
1.467823370395828e-01	1.213832e+01	4.698270e+00
1.469776495395828e-01	1.188671e+01	4.696458e+00
1.471729620395828e-01	1.164174e+01	4.694633e+00
1.473682745395828e-01	1.140324e+01	4.692794e+00
1.475635870395827e-01	1.117105e+01	4.690941e+00
1.477588995395827e-01	1.094499e+01	4.689073e+00
1.479542120395827e-01	1.072490e+01	4.687187e+00
1.481495245395827e-01	1.051062e+01	4.685285e+00
1.483448370395827e-01	1.030200e+01	4.683362e+00
1.485401495395827e-01	1.009888e+01	4.681420e+00
1.487354620395827e-01	9.901133e+00	4.679457e+00
1.489307745395827e-01	9.708597e+00	4.677470e+00
1.491260870395827e-01	9.521143e+00	4.675459e+00
1.493213995395826e-01	9.338631e+00	4.673422e+00
1.495167120395826e-01	9.160933e+00	4.671357e+00
1.497120245395826e-01	8.987918e+00	4.669261e+00
1.499073370395826e-01	8.819464e+00	4.667134e+00
1.501026495395826e-01	8.655447e+00	4.664973e+00
1.502979620395826e-01	8.495750e+00	4.662776e+00
1.504932745395826e-01	8.340091e+00	4.660541e+00
1.506535454762390e-01	8.253066e+00	4.659261e+00
1.506963354020891e-01	8.342591e+00	4.660554e+00
1.507354604183257e-01	8.601543e+00	4.664230e+00
1.507475796041076e-01	8.728441e+00	4.665944e+00
1.507640311816090e-01	8.931086e+00	4.668544e+00
1.507798936265953e-01	9.129899e+00	4.670954e+00
1.508116185165679e-01	9.530845e+00	4.675458e+00
1.509155601156479e-01	1.083964e+01	4.687856e+00
1.510314157470878e-01	1.227333e+01	4.698584e+00
1.512267282470878e-01	1.463543e+01	4.713074e+00
1.514220407470878e-01	1.692087e+01	4.724506e+00
1.516173532470878e-01	1.911026e+01	4.733644e+00
1.518126657470878e-01	2.119174e+01	4.741257e+00
1.520079782470878e-01	2.315405e+01	4.747728e+00
1.522032907470878e-01	2.498660e+01	4.753275e+00
1.523986032470878e-01	2.667947e+01	4.758049e+00
1.525939157470877e-01	2.822353e+01	4.762155e+00
1.527892282470877e-01	2.961047e+01	4.765668e+00
1.529845407470877e-01	3.083282e+01	4.768643e+00
1.531798532470877e-01	3.188406e+01	4.771119e+00
1.533751657470877e-01	3.275859e+01	4.773125e+00
1.535704782470877e-01	3.345182e+01	4.774682e+00
1.537657907470877e-01	3.396020e+01	4.775806e+00
1.539611032470877e-01	3.428126e+01	4.776510e+00
1.541564157470877e-01	3.441373e+01	4.776798e+00
1.543517282470876e-01	3.435769e+01	4.776677e+00
1.545470407470876e-01	3.411507e+01	4.776146e+00
1.547423532470876e-01	3.369127e+01	4.775213e+00
1.549376657470876e-01	3.310268e+01	4.773901e+00
1.551329782470876e-01	3.239264e+01	4.772292e+00
1.553282907470876e-01	3.162810e+01	4.770528e+00
1.555236032470876e-01	3.086252e+01	4.768724e+00
1.557189157470876e-01	3.011509e+01	4.766925e+00
1.559142282470876e-01	2.938745e+01	4.765135e+00
1.561095407470875e-01	2.867910e+01	4.763354e+00
1.563048532470875e-01	2.798952e+01	4.761581e+00
1.565001657470875e-01	2.731822e+01	4.759815e+00
1.566954782470875e-01	2.666470e+01	4.758057e+00
1.568907907470875e-01	2.602849e+01	4.756306e+00
1.570861032470875e-01	2.540915e+01	4.754560e+00
1.572814157470875e-01	2.480621e+01	4.752821e+00
1.574767282470875e-01	2.421924e+01	4.751087e+00
1.576720407470875e-01	2.364783e+01	4.749359e+00
1.578673532470874e-01	2.309155e+01	4.747634e+00
1.580626657470874e-01	2.255001e+01	4.745914e+00
1.582579782470874e-01	2.202282e+01	4.744198e+00
1.584532907470874e-01	2.150958e+01	4.742485e+00
1.586486032470874e-01	2.100995e+01	4.740774e+00
1.588439157470874e-01	2.052354e+01	4.739066e+00
1.590392282470874e-01	2.005002e+01	4.737360e+00
1.592345407470874e-01	1.958904e+01	4.735656e+00
1.594298532470874e-01	1.914026e+01	4.733952e+00
1.596251657470873e-01	1.870337e+01	4.732249e+00
1.598204782470873e-01	1.827805e+01	4.730546e+00
1.600157907470873e-01	1.786399e+01	4.728842e+00
1.602111032470873e-01	1.746089e+01	4.727138e+00
1.604064157470873e-01	1.706846e+01	4.725432e+00
1.606017282470873e-01	1.668642e+01	4.723724e+00
1.607970407470873e-01	1.631449e+01	4.722014e+00
1.609923532470873e-01	1.595241e+01	4.720302e+00
1.611876657470873e-01	1.559991e+01	4.718585e+00
1.613829782470872e-01	1.525673e+01	4.716865e+00
1.615782907470872e-01	1.492264e+01	4.715140e+00
1.617736032470872e-01	1.459739e+01	4.713410e+00
1.619689157470872e-01	1.428074e+01	4.711675e+00
1.621642282470872e-01	1.397248e+01	4.709933e+00
1.623595407470872e-01	1.367236e+01	4.708184e+00
1.625548532470872e-01	1.338018e+01	4.706428e+00
1.627501657470872e-01	1.309573e+01	4.704662e+00
1.629454782470872e-01	1.281880e+01	4.702888e+00
1.631407907470871e-01	1.254920e+01	4.701105e+00
1.633361032470871e-01	1.228672e+01	4.699311e+00
1.635314157470871e-01	1.203117e+01	4.697505e+00
1.637267282470871e-01	1.178239e+01	4.695688e+00
1.639220407470871e-01	1.154018e+01	4.693858e+00
1.641173532470871e-01	1.130436e+01	4.692013e+00
1.643126657470871e-01	1.107478e+01	4.690154e+00
1.645079782470871e-01	1.085126e+01	4.688278e+00
1.647032907470871e-01	1.063365e+01	4.686386e+00
1.648986032470870e-01	1.042178e+01	4.684475e+00
1.650939157470870e-01	1.021550e+01	4.682545e+00
1.652892282470870e-01	1.001467e+01	4.680593e+00
1.654845407470870e-01	9.819144e+00	4.678620e+00
1.656798532470870e-01	9.628773e+00	4.676623e+00
1.658751657470870e-01	9.443423e+00	4.674602e+00
1.660704782470870e-01	9.262961e+00	4.672552e+00
1.662657907470870e-01	9.087257e+00	4.670475e+00
1.664611032470870e-01	8.916185e+00	4.668366e+00
1.666564157470870e-01	8.749620e+00	4.666225e+00
1.668517282470869e-01	8.587443e+00	4.664049e+00
1.670470407470869e-01	8.429537e+00	4.661835e+00
1.672423532470869e-01	8.281196e+00	4.659677e+00
1.673429914534451e-01	8.293993e+00	4.659861e+00
1.673855149536499e-01	8.455284e+00	4.662187e+00
1.674054651414650e-01	8.633848e+00	4.664663e+00
1.674234684993106e-01	8.845426e+00	4.667441e+00
1.674463562003122e-01	9.128581e+00	4.670933e+00
1.674697613799747e-01	9.423248e+00	4.674320e+00
1.675545551363577e-01	1.049283e+01	4.684854e+00
1.678507166307161e-01	1.412446e+01	4.710181e+00
1.680460291307161e-01	1.642925e+01	4.722260e+00
1.682413416307161e-01	1.864066e+01	4.731799e+00
1.684366541307161e-01	2.074670e+01	4.739700e+00
1.686319666307161e-01	2.273599e+01	4.746399e+00
1.688272791307160e-01	2.459776e+01	4.752133e+00
1.690225916307160e-01	2.632195e+01	4.757066e+00
1.692179041307160e-01	2.789927e+01	4.761311e+00
1.694132166307160e-01	2.932121e+01	4.764948e+00
1.696085291307160e-01	3.058012e+01	4.768037e+00
1.698038416307160e-01	3.166926e+01	4.770618e+00
1.699991541307160e-01	3.258283e+01	4.772725e+00
1.701944666307160e-01	3.331602e+01	4.774379e+00
1.703897791307160e-01	3.386504e+01	4.775598e+00
1.705850916307159e-01	3.422718e+01	4.776392e+00
1.707804041307159e-01	3.440090e+01	4.776771e+00
1.709757166307159e-01	3.438597e+01	4.776738e+00
1.711710291307159e-01	3.418385e+01	4.776297e+00
1.713663416307159e-01	3.379885e+01	4.775451e+00
1.715616541307159e-01	3.324364e+01	4.774217e+00
1.717569666307159e-01	3.255476e+01	4.772662e+00
1.719522791307159e-01	3.179660e+01	4.770920e+00
1.721475916307159e-01	3.102865e+01	4.769119e+00
1.723429041307158e-01	3.027686e+01	4.767318e+00
1.725382166307158e-01	2.954494e+01	4.765526e+00
1.727335291307158e-01	2.883241e+01	4.763743e+00
1.729288416307158e-01	2.813877e+01	4.761968e+00
1.731241541307158e-01	2.746351e+01	4.760201e+00
